time,veh_id,x,y,speed,angle
563,veh_131,434.1,-1.6,13.0,90.0
563,veh_132,382.1,-1.6,13.0,90.0
563,veh_133,330.1,-1.6,13.0,90.0
563,veh_134,278.1,-1.6,13.0,90.0
563,veh_135,226.1,-1.6,13.0,90.0
563,veh_136,174.1,-1.6,13.0,90.0
563,veh_137,122.1,-1.6,13.0,90.0
563,veh_138,71.1,-1.6,11.0,90.0
563,veh_139,33.1,-1.6,7.0,90.0
563,veh_140,11.1,-1.6,3.0,90.0
564,veh_121,967.1,-1.6,13.0,90.0
564,veh_122,915.1,-1.6,13.0,90.0
564,veh_123,863.1,-1.6,13.0,90.0
564,veh_124,811.1,-1.6,13.0,90.0
564,veh_125,759.1,-1.6,13.0,90.0
564,veh_126,707.1,-1.6,13.0,90.0
564,veh_127,585.3235499999998,-1.6,11.427190000000001,90.0
564,veh_128,566.3952494197698,-1.6,11.42724529011502,90.0
564,veh_129,546.9099723045266,-1.6,11.705788847736624,90.0
564,veh_130,499.1,-1.6,13.0,90.0
564,veh_131,447.1,-1.6,13.0,90.0
564,veh_132,395.1,-1.6,13.0,90.0
564,veh_133,343.1,-1.6,13.0,90.0
564,veh_134,291.1,-1.6,13.0,90.0
564,veh_135,239.1,-1.6,13.0,90.0
564,veh_136,187.1,-1.6,13.0,90.0
564,veh_137,135.1,-1.6,13.0,90.0
564,veh_138,83.1,-1.6,12.0,90.0
564,veh_139,41.1,-1.6,8.0,90.0
564,veh_140,15.1,-1.6,4.0,90.0
564,veh_141,5.1,-1.6,0.0,90.0
565,veh_121,980.1,-1.6,13.0,90.0
565,veh_122,928.1,-1.6,13.0,90.0
565,veh_123,876.1,-1.6,13.0,90.0
565,veh_124,824.1,-1.6,13.0,90.0
565,veh_125,772.1,-1.6,13.0,90.0
565,veh_126,720.1,-1.6,13.0,90.0
565,veh_127,596.7507399999998,-1.6,11.427190000000001,90.0
565,veh_128,577.8224762798465,-1.6,11.427226860076678,90.0
565,veh_129,558.5228948696844,-1.6,11.612922565157747,90.0
565,veh_130,512.1,-1.6,13.0,90.0
565,veh_131,460.1,-1.6,13.0,90.0
565,veh_132,408.1,-1.6,13.0,90.0
565,veh_133,356.1,-1.6,13.0,90.0
565,veh_134,304.1,-1.6,13.0,90.0
565,veh_135,252.1,-1.6,13.0,90.0
565,veh_136,200.1,-1.6,13.0,90.0
565,veh_137,148.1,-1.6,13.0,90.0
565,veh_138,96.1,-1.6,13.0,90.0
565,veh_139,50.1,-1.6,9.0,90.0
565,veh_140,20.1,-1.6,5.0,90.0
565,veh_141,6.1,-1.6,1.0,90.0
566,veh_121,993.1,-1.6,13.0,90.0
566,veh_122,941.1,-1.6,13.0,90.0
566,veh_123,889.1,-1.6,13.0,90.0
566,veh_124,837.1,-1.6,13.0,90.0
566,veh_125,785.1,-1.6,13.0,90.0
566,veh_126,733.1,-1.6,13.0,90.0
566,veh_127,608.1779299999998,-1.6,11.427190000000001,90.0
566,veh_128,589.249690853231,-1.6,11.427214573384461,90.0
566,veh_129,570.0739065797895,-1.6,11.551011710105149,90.0
566,veh_130,525.1,-1.6,13.0,90.0
566,veh_131,473.1,-1.6,13.0,90.0
566,veh_132,421.1,-1.6,13.0,90.0
566,veh_133,369.1,-1.6,13.0,90.0
566,veh_134,317.1,-1.6,13.0,90.0
566,veh_135,265.1,-1.6,13.0,90.0
566,veh_136,213.1,-1.6,13.0,90.0
566,veh_137,161.1,-1.6,13.0,90.0
566,veh_138,109.1,-1.6,13.0,90.0
566,veh_139,60.1,-1.6,10.0,90.0
566,veh_140,26.1,-1.6,6.0,90.0
566,veh_141,8.1,-1.6,2.0,90.0
567,veh_122,954.1,-1.6,13.0,90.0
567,veh_123,902.1,-1.6,13.0,90.0
567,veh_124,850.1,-1.6,13.0,90.0
567,veh_125,798.1,-1.6,13.0,90.0
567,veh_126,746.1,-1.6,13.0,90.0
567,veh_127,619.6051199999998,-1.6,11.427190000000001,90.0
567,veh_128,600.6768972354872,-1.6,11.427206382256292,90.0
567,veh_129,581.5836443865263,-1.6,11.509737806736782,90.0
567,veh_130,538.1,-1.6,13.0,90.0
567,veh_131,486.1,-1.6,13.0,90.0
567,veh_132,434.1,-1.6,13.0,90.0
567,veh_133,382.1,-1.6,13.0,90.0
567,veh_134,330.1,-1.6,13.0,90.0
567,veh_135,278.1,-1.6,13.0,90.0
567,veh_136,226.1,-1.6,13.0,90.0
567,veh_137,174.1,-1.6,13.0,90.0
567,veh_138,122.1,-1.6,13.0,90.0
567,veh_139,71.1,-1.6,11.0,90.0
567,veh_140,33.1,-1.6,7.0,90.0
567,veh_141,11.1,-1.6,3.0,90.0
568,veh_122,967.1,-1.6,13.0,90.0
568,veh_123,915.1,-1.6,13.0,90.0
568,veh_124,863.1,-1.6,13.0,90.0
568,veh_125,811.1,-1.6,13.0,90.0
568,veh_126,759.1,-1.6,13.0,90.0
568,veh_127,631.0323099999998,-1.6,11.427190000000001,90.0
568,veh_128,612.1040981569914,-1.6,11.427200921504204,90.0
568,veh_129,593.0658662576841,-1.6,11.482221871157828,90.0
568,veh_130,551.1,-1.6,13.0,90.0
568,veh_131,499.1,-1.6,13.0,90.0
568,veh_132,447.1,-1.6,13.0,90.0
568,veh_133,395.1,-1.6,13.0,90.0
568,veh_134,343.1,-1.6,13.0,90.0
568,veh_135,291.1,-1.6,13.0,90.0
568,veh_136,239.1,-1.6,13.0,90.0
568,veh_137,187.1,-1.6,13.0,90.0
568,veh_138,135.1,-1.6,13.0,90.0
568,veh_139,83.1,-1.6,12.0,90.0
568,veh_140,41.1,-1.6,8.0,90.0
568,veh_141,15.1,-1.6,4.0,90.0
568,veh_142,5.1,-1.6,0.0,90.0
569,veh_122,980.1,-1.6,13.0,90.0
569,veh_123,928.1,-1.6,13.0,90.0
569,veh_124,876.1,-1.6,13.0,90.0
569,veh_125,824.1,-1.6,13.0,90.0
569,veh_126,772.1,-1.6,13.0,90.0
569,veh_127,642.4594999999998,-1.6,11.427190000000001,90.0
569,veh_128,623.5312954379942,-1.6,11.4271972810028,90.0
569,veh_129,604.5297441717894,-1.6,11.463877914105247,90.0
569,veh_130,564.1,-1.6,13.0,90.0
569,veh_131,512.1,-1.6,13.0,90.0
569,veh_132,460.1,-1.6,13.0,90.0
569,veh_133,408.1,-1.6,13.0,90.0
569,veh_134,356.1,-1.6,13.0,90.0
569,veh_135,304.1,-1.6,13.0,90.0
569,veh_136,252.1,-1.6,13.0,90.0
569,veh_137,200.1,-1.6,13.0,90.0
569,veh_138,148.1,-1.6,13.0,90.0
569,veh_139,96.1,-1.6,13.0,90.0
569,veh_140,50.1,-1.6,9.0,90.0
569,veh_141,20.1,-1.6,5.0,90.0
569,veh_142,6.1,-1.6,1.0,90.0
570,veh_122,993.1,-1.6,13.0,90.0
570,veh_123,941.1,-1.6,13.0,90.0
570,veh_124,889.1,-1.6,13.0,90.0
570,veh_125,837.1,-1.6,13.0,90.0
570,veh_126,785.1,-1.6,13.0,90.0
570,veh_127,653.8866899999998,-1.6,11.427190000000001,90.0
570,veh_128,634.9584902919961,-1.6,11.427194854001863,90.0
570,veh_129,615.9813927811929,-1.6,11.45164860940348,90.0
570,veh_130,577.1,-1.6,13.0,90.0
570,veh_131,525.1,-1.6,13.0,90.0
570,veh_132,473.1,-1.6,13.0,90.0
570,veh_133,421.1,-1.6,13.0,90.0
570,veh_134,369.1,-1.6,13.0,90.0
570,veh_135,317.1,-1.6,13.0,90.0
570,veh_136,265.1,-1.6,13.0,90.0
570,veh_137,213.1,-1.6,13.0,90.0
570,veh_138,161.1,-1.6,13.0,90.0
570,veh_139,109.1,-1.6,13.0,90.0
570,veh_140,60.1,-1.6,10.0,90.0
570,veh_141,26.1,-1.6,6.0,90.0
570,veh_142,8.1,-1.6,2.0,90.0
571,veh_123,954.1,-1.6,13.0,90.0
571,veh_124,902.1,-1.6,13.0,90.0
571,veh_125,850.1,-1.6,13.0,90.0
571,veh_126,798.1,-1.6,13.0,90.0
571,veh_127,665.3138799999998,-1.6,11.427190000000001,90.0
571,veh_128,646.3856835279973,-1.6,11.427193236001239,90.0
571,veh_129,627.4248885207952,-1.6,11.443495739602314,90.0
571,veh_130,590.1,-1.6,13.0,90.0
571,veh_131,538.1,-1.6,13.0,90.0
571,veh_132,486.1,-1.6,13.0,90.0
571,veh_133,434.1,-1.6,13.0,90.0
571,veh_134,382.1,-1.6,13.0,90.0
571,veh_135,330.1,-1.6,13.0,90.0
571,veh_136,278.1,-1.6,13.0,90.0
571,veh_137,226.1,-1.6,13.0,90.0
571,veh_138,174.1,-1.6,13.0,90.0
571,veh_139,122.1,-1.6,13.0,90.0
571,veh_140,71.1,-1.6,11.0,90.0
571,veh_141,33.1,-1.6,7.0,90.0
571,veh_142,11.1,-1.6,3.0,90.0
572,veh_123,967.1,-1.6,13.0,90.0
572,veh_124,915.1,-1.6,13.0,90.0
572,veh_125,863.1,-1.6,13.0,90.0
572,veh_126,811.1,-1.6,13.0,90.0
572,veh_127,676.7410699999998,-1.6,11.427190000000001,90.0
572,veh_128,657.8128756853315,-1.6,11.427192157334156,90.0
572,veh_129,638.8629490138634,-1.6,11.438060493068205,90.0
572,veh_130,603.1,-1.6,13.0,90.0
572,veh_131,551.1,-1.6,13.0,90.0
572,veh_132,499.1,-1.6,13.0,90.0
572,veh_133,447.1,-1.6,13.0,90.0
572,veh_134,395.1,-1.6,13.0,90.0
572,veh_135,343.1,-1.6,13.0,90.0
572,veh_136,291.1,-1.6,13.0,90.0
572,veh_137,239.1,-1.6,13.0,90.0
572,veh_138,187.1,-1.6,13.0,90.0
572,veh_139,135.1,-1.6,13.0,90.0
572,veh_140,83.1,-1.6,12.0,90.0
572,veh_141,41.1,-1.6,8.0,90.0
572,veh_142,15.1,-1.6,4.0,90.0
572,veh_143,5.1,-1.6,0.0,90.0
573,veh_123,980.1,-1.6,13.0,90.0
573,veh_124,928.1,-1.6,13.0,90.0
573,veh_125,876.1,-1.6,13.0,90.0
573,veh_126,824.1,-1.6,13.0,90.0
573,veh_127,688.1682599999998,-1.6,11.427190000000001,90.0
573,veh_128,669.2400671235542,-1.6,11.427191438222769,90.0
573,veh_129,650.2973860092422,-1.6,11.43443699537881,90.0
573,veh_130,616.1,-1.6,13.0,90.0
573,veh_131,564.1,-1.6,13.0,90.0
573,veh_132,512.1,-1.6,13.0,90.0
573,veh_133,460.1,-1.6,13.0,90.0
573,veh_134,408.1,-1.6,13.0,90.0
573,veh_135,356.1,-1.6,13.0,90.0
573,veh_136,304.1,-1.6,13.0,90.0
573,veh_137,252.1,-1.6,13.0,90.0
573,veh_138,200.1,-1.6,13.0,90.0
573,veh_139,148.1,-1.6,13.0,90.0
573,veh_140,96.1,-1.6,13.0,90.0
573,veh_141,50.1,-1.6,9.0,90.0
573,veh_142,20.1,-1.6,5.0,90.0
573,veh_143,6.1,-1.6,1.0,90.0
574,veh_123,993.1,-1.6,13.0,90.0
574,veh_124,941.1,-1.6,13.0,90.0
574,veh_125,889.1,-1.6,13.0,90.0
574,veh_126,837.1,-1.6,13.0,90.0
574,veh_127,699.5954499999998,-1.6,11.427190000000001,90.0
574,veh_128,680.6672580823695,-1.6,11.427190958815189,90.0
574,veh_129,661.7294073394947,-1.6,11.43202133025251,90.0
574,veh_130,629.1,-1.6,13.0,90.0
574,veh_131,577.1,-1.6,13.0,90.0
574,veh_132,525.1,-1.6,13.0,90.0
574,veh_133,473.1,-1.6,13.0,90.0
574,veh_134,421.1,-1.6,13.0,90.0
574,veh_135,369.1,-1.6,13.0,90.0
574,veh_136,317.1,-1.6,13.0,90.0
574,veh_137,265.1,-1.6,13.0,90.0
574,veh_138,213.1,-1.6,13.0,90.0
574,veh_139,161.1,-1.6,13.0,90.0
574,veh_140,109.1,-1.6,13.0,90.0
574,veh_141,60.1,-1.6,10.0,90.0
574,veh_142,26.1,-1.6,6.0,90.0
574,veh_143,8.1,-1.6,2.0,90.0
575,veh_124,954.1,-1.6,13.0,90.0
575,veh_125,902.1,-1.6,13.0,90.0
575,veh_126,850.1,-1.6,13.0,90.0
575,veh_127,711.0226399999998,-1.6,11.427190000000001,90.0
575,veh_128,692.0944487215796,-1.6,11.42719063921011,90.0
575,veh_129,673.1598182263298,-1.6,11.430410886835036,90.0
575,veh_130,642.1,-1.6,13.0,90.0
575,veh_131,590.1,-1.6,13.0,90.0
575,veh_132,538.1,-1.6,13.0,90.0
575,veh_133,486.1,-1.6,13.0,90.0
575,veh_134,434.1,-1.6,13.0,90.0
575,veh_135,382.1,-1.6,13.0,90.0
575,veh_136,330.1,-1.6,13.0,90.0
575,veh_137,278.1,-1.6,13.0,90.0
575,veh_138,226.1,-1.6,13.0,90.0
575,veh_139,174.1,-1.6,13.0,90.0
575,veh_140,122.1,-1.6,13.0,90.0
575,veh_141,71.1,-1.6,11.0,90.0
575,veh_142,33.1,-1.6,7.0,90.0
575,veh_143,11.1,-1.6,3.0,90.0
576,veh_124,967.1,-1.6,13.0,90.0
576,veh_125,915.1,-1.6,13.0,90.0
576,veh_126,863.1,-1.6,13.0,90.0
576,veh_127,722.4498299999998,-1.6,11.427190000000001,90.0
576,veh_128,703.5216391477197,-1.6,11.427190426140058,90.0
576,veh_129,684.5891554842198,-1.6,11.429337257890023,90.0
576,veh_130,655.1,-1.6,13.0,90.0
576,veh_131,603.1,-1.6,13.0,90.0
576,veh_132,551.1,-1.6,13.0,90.0
576,veh_133,499.1,-1.6,13.0,90.0
576,veh_134,447.1,-1.6,13.0,90.0
576,veh_135,395.1,-1.6,13.0,90.0
576,veh_136,343.1,-1.6,13.0,90.0
576,veh_137,291.1,-1.6,13.0,90.0
576,veh_138,239.1,-1.6,13.0,90.0
576,veh_139,187.1,-1.6,13.0,90.0
576,veh_140,135.1,-1.6,13.0,90.0
576,veh_141,83.1,-1.6,12.0,90.0
576,veh_142,41.1,-1.6,8.0,90.0
576,veh_143,15.1,-1.6,4.0,90.0
576,veh_144,5.1,-1.6,0.0,90.0
577,veh_124,980.1,-1.6,13.0,90.0
577,veh_125,928.1,-1.6,13.0,90.0
577,veh_126,876.1,-1.6,13.0,90.0
577,veh_127,733.8770199999998,-1.6,11.427190000000001,90.0
577,veh_128,714.9488294318131,-1.6,11.427190284093356,90.0
577,veh_129,696.0177769894798,-1.6,11.428621505260027,90.0
577,veh_130,668.1,-1.6,13.0,90.0
577,veh_131,616.1,-1.6,13.0,90.0
577,veh_132,564.1,-1.6,13.0,90.0
577,veh_133,512.1,-1.6,13.0,90.0
577,veh_134,460.1,-1.6,13.0,90.0
577,veh_135,408.1,-1.6,13.0,90.0
577,veh_136,356.1,-1.6,13.0,90.0
577,veh_137,304.1,-1.6,13.0,90.0
577,veh_138,252.1,-1.6,13.0,90.0
577,veh_139,200.1,-1.6,13.0,90.0
577,veh_140,148.1,-1.6,13.0,90.0
577,veh_141,96.1,-1.6,13.0,90.0
577,veh_142,50.1,-1.6,9.0,90.0
577,veh_143,20.1,-1.6,5.0,90.0
577,veh_144,6.1,-1.6,1.0,90.0
578,veh_124,993.1,-1.6,13.0,90.0
578,veh_125,941.1,-1.6,13.0,90.0
578,veh_126,889.1,-1.6,13.0,90.0
578,veh_127,745.3042099999998,-1.6,11.427190000000001,90.0
578,veh_128,726.3760196212087,-1.6,11.427190189395555,90.0
578,veh_129,707.4459213263198,-1.6,11.428144336840017,90.0
578,veh_130,681.1,-1.6,13.0,90.0
578,veh_131,629.1,-1.6,13.0,90.0
578,veh_132,577.1,-1.6,13.0,90.0
578,veh_133,525.1,-1.6,13.0,90.0
578,veh_134,473.1,-1.6,13.0,90.0
578,veh_135,421.1,-1.6,13.0,90.0
578,veh_136,369.1,-1.6,13.0,90.0
578,veh_137,317.1,-1.6,13.0,90.0
578,veh_138,265.1,-1.6,13.0,90.0
578,veh_139,213.1,-1.6,13.0,90.0
578,veh_140,161.1,-1.6,13.0,90.0
578,veh_141,109.1,-1.6,13.0,90.0
578,veh_142,60.1,-1.6,10.0,90.0
578,veh_143,26.1,-1.6,6.0,90.0
578,veh_144,8.1,-1.6,2.0,90.0
579,veh_125,954.1,-1.6,13.0,90.0
579,veh_126,902.1,-1.6,13.0,90.0
579,veh_127,756.7313999999998,-1.6,11.427190000000001,90.0
579,veh_128,737.8032097474724,-1.6,11.427190126263701,90.0
579,veh_129,718.8737475508798,-1.6,11.42782622456001,90.0
579,veh_130,694.1,-1.6,13.0,90.0
579,veh_131,642.1,-1.6,13.0,90.0
579,veh_132,590.1,-1.6,13.0,90.0
579,veh_133,538.1,-1.6,13.0,90.0
579,veh_134,486.1,-1.6,13.0,90.0
579,veh_135,434.1,-1.6,13.0,90.0
579,veh_136,382.1,-1.6,13.0,90.0
579,veh_137,330.1,-1.6,13.0,90.0
579,veh_138,278.1,-1.6,13.0,90.0
579,veh_139,226.1,-1.6,13.0,90.0
579,veh_140,174.1,-1.6,13.0,90.0
579,veh_141,122.1,-1.6,13.0,90.0
579,veh_142,71.1,-1.6,11.0,90.0
579,veh_143,33.1,-1.6,7.0,90.0
579,veh_144,11.1,-1.6,3.0,90.0
580,veh_125,967.1,-1.6,13.0,90.0
580,veh_126,915.1,-1.6,13.0,90.0
580,veh_127,768.1585899999998,-1.6,11.427190000000001,90.0
580,veh_128,749.2303998316481,-1.6,11.42719008417581,90.0
580,veh_129,730.3013617005864,-1.6,11.427614149706656,90.0
580,veh_130,707.1,-1.6,13.0,90.0
580,veh_131,655.1,-1.6,13.0,90.0
580,veh_132,603.1,-1.6,13.0,90.0
580,veh_133,551.1,-1.6,13.0,90.0
580,veh_134,499.1,-1.6,13.0,90.0
580,veh_135,447.1,-1.6,13.0,90.0
580,veh_136,395.1,-1.6,13.0,90.0
580,veh_137,343.1,-1.6,13.0,90.0
580,veh_138,291.1,-1.6,13.0,90.0
580,veh_139,239.1,-1.6,13.0,90.0
580,veh_140,187.1,-1.6,13.0,90.0
580,veh_141,135.1,-1.6,13.0,90.0
580,veh_142,83.1,-1.6,12.0,90.0
580,veh_143,41.1,-1.6,8.0,90.0
580,veh_144,15.1,-1.6,4.0,90.0
580,veh_145,5.1,-1.6,0.0,90.0
581,veh_125,980.1,-1.6,13.0,90.0
581,veh_126,928.1,-1.6,13.0,90.0
581,veh_127,779.5857799999998,-1.6,11.427190000000001,90.0
581,veh_128,760.6575898877653,-1.6,11.427190056117217,90.0
581,veh_129,741.7288344670575,-1.6,11.427472766471107,90.0
581,veh_130,719.9518633333332,-1.6,12.851863333333238,90.0
581,veh_131,668.1,-1.6,13.0,90.0
581,veh_132,616.1,-1.6,13.0,90.0
581,veh_133,564.1,-1.6,13.0,90.0
581,veh_134,512.1,-1.6,13.0,90.0
581,veh_135,460.1,-1.6,13.0,90.0
581,veh_136,408.1,-1.6,13.0,90.0
581,veh_137,356.1,-1.6,13.0,90.0
581,veh_138,304.1,-1.6,13.0,90.0
581,veh_139,252.1,-1.6,13.0,90.0
581,veh_140,200.1,-1.6,13.0,90.0
581,veh_141,148.1,-1.6,13.0,90.0
581,veh_142,96.1,-1.6,13.0,90.0
581,veh_143,50.1,-1.6,9.0,90.0
581,veh_144,20.1,-1.6,5.0,90.0
581,veh_145,6.1,-1.6,1.0,90.0
582,veh_125,993.1,-1.6,13.0,90.0
582,veh_126,941.1,-1.6,13.0,90.0
582,veh_127,791.0129699999998,-1.6,11.427190000000001,90.0
582,veh_128,772.0847799251768,-1.6,11.427190037411487,90.0
582,veh_129,753.1562129780382,-1.6,11.427378510980754,90.0
582,veh_130,732.3288355555554,-1.6,12.376972222222157,90.0
582,veh_131,681.1,-1.6,13.0,90.0
582,veh_132,629.1,-1.6,13.0,90.0
582,veh_133,577.1,-1.6,13.0,90.0
582,veh_134,525.1,-1.6,13.0,90.0
582,veh_135,473.1,-1.6,13.0,90.0
582,veh_136,421.1,-1.6,13.0,90.0
582,veh_137,369.1,-1.6,13.0,90.0
582,veh_138,317.1,-1.6,13.0,90.0
582,veh_139,265.1,-1.6,13.0,90.0
582,veh_140,213.1,-1.6,13.0,90.0
582,veh_141,161.1,-1.6,13.0,90.0
582,veh_142,109.1,-1.6,13.0,90.0
582,veh_143,60.1,-1.6,10.0,90.0
582,veh_144,26.1,-1.6,6.0,90.0
582,veh_145,8.1,-1.6,2.0,90.0
583,veh_126,954.1,-1.6,13.0,90.0
583,veh_127,802.4401599999998,-1.6,11.427190000000001,90.0
583,veh_128,783.5119699501178,-1.6,11.42719002494099,90.0
583,veh_129,764.5835286520254,-1.6,11.427315673987197,90.0
583,veh_130,744.3892137037035,-1.6,12.060378148148088,90.0
583,veh_131,694.1,-1.6,13.0,90.0
583,veh_132,642.1,-1.6,13.0,90.0
583,veh_133,590.1,-1.6,13.0,90.0
583,veh_134,538.1,-1.6,13.0,90.0
583,veh_135,486.1,-1.6,13.0,90.0
583,veh_136,434.1,-1.6,13.0,90.0
583,veh_137,382.1,-1.6,13.0,90.0
583,veh_138,330.1,-1.6,13.0,90.0
583,veh_139,278.1,-1.6,13.0,90.0
583,veh_140,226.1,-1.6,13.0,90.0
583,veh_141,174.1,-1.6,13.0,90.0
583,veh_142,122.1,-1.6,13.0,90.0
583,veh_143,71.1,-1.6,11.0,90.0
583,veh_144,33.1,-1.6,7.0,90.0
583,veh_145,11.1,-1.6,3.0,90.0
584,veh_126,967.1,-1.6,13.0,90.0
584,veh_127,813.8673499999998,-1.6,11.427190000000001,90.0
584,veh_128,794.9391599667451,-1.6,11.427190016627335,90.0
584,veh_129,776.0108024346835,-1.6,11.427273782658114,90.0
584,veh_130,756.2385291358023,-1.6,11.849315432098765,90.0
584,veh_131,707.1,-1.6,13.0,90.0
584,veh_132,655.1,-1.6,13.0,90.0
584,veh_133,603.1,-1.6,13.0,90.0
584,veh_134,551.1,-1.6,13.0,90.0
584,veh_135,499.1,-1.6,13.0,90.0
584,veh_136,447.1,-1.6,13.0,90.0
584,veh_137,395.1,-1.6,13.0,90.0
584,veh_138,343.1,-1.6,13.0,90.0
584,veh_139,291.1,-1.6,13.0,90.0
584,veh_140,239.1,-1.6,13.0,90.0
584,veh_141,187.1,-1.6,13.0,90.0
584,veh_142,135.1,-1.6,13.0,90.0
584,veh_143,83.1,-1.6,12.0,90.0
584,veh_144,41.1,-1.6,8.0,90.0
584,veh_145,15.1,-1.6,4.0,90.0
584,veh_146,5.1,-1.6,0.0,90.0
585,veh_126,980.1,-1.6,13.0,90.0
585,veh_127,825.2945399999998,-1.6,11.427190000000001,90.0
585,veh_128,806.36634997783,-1.6,11.427190011084875,90.0
585,veh_129,787.4380482897889,-1.6,11.42724585510545,90.0
585,veh_130,767.9471360905347,-1.6,11.708606954732458,90.0
585,veh_131,720.1,-1.6,13.0,90.0
585,veh_132,668.1,-1.6,13.0,90.0
585,veh_133,616.1,-1.6,13.0,90.0
585,veh_134,564.1,-1.6,13.0,90.0
585,veh_135,512.1,-1.6,13.0,90.0
585,veh_136,460.1,-1.6,13.0,90.0
585,veh_137,408.1,-1.6,13.0,90.0
585,veh_138,356.1,-1.6,13.0,90.0
585,veh_139,304.1,-1.6,13.0,90.0
585,veh_140,252.1,-1.6,13.0,90.0
585,veh_141,200.1,-1.6,13.0,90.0
585,veh_142,148.1,-1.6,13.0,90.0
585,veh_143,96.1,-1.6,13.0,90.0
585,veh_144,50.1,-1.6,9.0,90.0
585,veh_145,20.1,-1.6,5.0,90.0
585,veh_146,6.1,-1.6,1.0,90.0
586,veh_126,993.1,-1.6,13.0,90.0
586,veh_127,836.7217299999998,-1.6,11.427190000000001,90.0
586,veh_128,817.7935399852199,-1.6,11.427190007389902,90.0
586,veh_129,798.8652755265258,-1.6,11.427227236736979,90.0
586,veh_130,779.5619373936897,-1.6,11.614801303155009,90.0
586,veh_131,733.1,-1.6,13.0,90.0
586,veh_132,681.1,-1.6,13.0,90.0
586,veh_133,629.1,-1.6,13.0,90.0
586,veh_134,577.1,-1.6,13.0,90.0
586,veh_135,525.1,-1.6,13.0,90.0
586,veh_136,473.1,-1.6,13.0,90.0
586,veh_137,421.1,-1.6,13.0,90.0
586,veh_138,369.1,-1.6,13.0,90.0
586,veh_139,317.1,-1.6,13.0,90.0
586,veh_140,265.1,-1.6,13.0,90.0
586,veh_141,213.1,-1.6,13.0,90.0
586,veh_142,161.1,-1.6,13.0,90.0
586,veh_143,109.1,-1.6,13.0,90.0
586,veh_144,60.1,-1.6,10.0,90.0
586,veh_145,26.1,-1.6,6.0,90.0
586,veh_146,8.1,-1.6,2.0,90.0
587,veh_127,848.1489199999997,-1.6,11.427190000000001,90.0
587,veh_128,829.2207299901465,-1.6,11.42719000492661,90.0
587,veh_129,810.2924903510171,-1.6,11.427214824491307,90.0
587,veh_130,791.114201595793,-1.6,11.552264202103343,90.0
587,veh_131,746.1,-1.6,13.0,90.0
587,veh_132,694.1,-1.6,13.0,90.0
587,veh_133,642.1,-1.6,13.0,90.0
587,veh_134,590.1,-1.6,13.0,90.0
587,veh_135,538.1,-1.6,13.0,90.0
587,veh_136,486.1,-1.6,13.0,90.0
587,veh_137,434.1,-1.6,13.0,90.0
587,veh_138,382.1,-1.6,13.0,90.0
587,veh_139,330.1,-1.6,13.0,90.0
587,veh_140,278.1,-1.6,13.0,90.0
587,veh_141,226.1,-1.6,13.0,90.0
587,veh_142,174.1,-1.6,13.0,90.0
587,veh_143,122.1,-1.6,13.0,90.0
587,veh_144,70.29704000000001,-1.6,10.197040000000001,90.0
587,veh_145,33.1,-1.6,7.0,90.0
587,veh_146,11.1,-1.6,3.0,90.0
588,veh_127,859.5761099999997,-1.6,11.427190000000001,90.0
588,veh_128,840.647919993431,-1.6,11.427190003284403,90.0
588,veh_129,821.7196969006781,-1.6,11.427206549660873,90.0
588,veh_130,802.6247743971952,-1.6,11.510572801402242,90.0
588,veh_131,759.1,-1.6,13.0,90.0
588,veh_132,707.1,-1.6,13.0,90.0
588,veh_133,655.1,-1.6,13.0,90.0
588,veh_134,603.1,-1.6,13.0,90.0
588,veh_135,551.1,-1.6,13.0,90.0
588,veh_136,499.1,-1.6,13.0,90.0
588,veh_137,447.1,-1.6,13.0,90.0
588,veh_138,395.1,-1.6,13.0,90.0
588,veh_139,343.1,-1.6,13.0,90.0
588,veh_140,291.1,-1.6,13.0,90.0
588,veh_141,239.1,-1.6,13.0,90.0
588,veh_142,187.1,-1.6,13.0,90.0
588,veh_143,135.1,-1.6,13.0,90.0
588,veh_144,80.49408000000001,-1.6,10.197040000000001,90.0
588,veh_145,41.1,-1.6,8.0,90.0
588,veh_146,15.1,-1.6,4.0,90.0
588,veh_147,5.1,-1.6,0.0,90.0
589,veh_127,871.0032999999997,-1.6,11.427190000000001,90.0
589,veh_128,852.0751099956206,-1.6,11.4271900021896,90.0
589,veh_129,833.1468979337853,-1.6,11.427201033107231,90.0
589,veh_130,814.1075529314634,-1.6,11.482778534268197,90.0
589,veh_131,772.1,-1.6,13.0,90.0
589,veh_132,720.1,-1.6,13.0,90.0
589,veh_133,668.1,-1.6,13.0,90.0
589,veh_134,616.1,-1.6,13.0,90.0
589,veh_135,564.1,-1.6,13.0,90.0
589,veh_136,512.1,-1.6,13.0,90.0
589,veh_137,460.1,-1.6,13.0,90.0
589,veh_138,408.1,-1.6,13.0,90.0
589,veh_139,356.1,-1.6,13.0,90.0
589,veh_140,304.1,-1.6,13.0,90.0
589,veh_141,252.1,-1.6,13.0,90.0
589,veh_142,200.1,-1.6,13.0,90.0
589,veh_143,148.1,-1.6,13.0,90.0
589,veh_144,90.69112000000001,-1.6,10.197040000000001,90.0
589,veh_145,50.1,-1.6,9.0,90.0
589,veh_146,20.1,-1.6,5.0,90.0
589,veh_147,6.1,-1.6,1.0,90.0
590,veh_127,882.4304899999997,-1.6,11.427190000000001,90.0
590,veh_128,863.5022999970803,-1.6,11.42719000145973,90.0
